URL,age,balance,day,duration,campaign,pdays,previous,label
,44,717,3,150,2,-1,0,0
,32,889,3,1076,2,85,3,1
,55,2204,3,213,1,-1,0,0
,33,781,3,266,1,27,1,0
,38,7255,3,78,2,44,2,0
,29,1739,3,114,1,-1,0,0
,40,8963,3,203,2,-1,0,0
,22,4132,3,34,2,-1,0,0
,46,946,3,295,4,-1,0,0
,43,481,3,187,1,20,1,1
,46,15,3,218,5,-1,0,0
,50,810,4,510,3,-1,0,1
,30,596,4,125,2,-1,0,0
,34,114,4,153,1,309,3,0
,29,2389,4,277,3,-1,0,0
,35,52,4,328,2,94,4,1
,37,108,4,262,2,-1,0,1
,42,2665,4,280,2,126,11,1
,42,684,4,207,1,-1,0,1
,36,352,4,94,2,-1,0,0
,37,1045,4,106,1,79,3,0
,33,506,4,176,1,91,2,0
,27,2071,4,449,1,-1,0,1
,27,339,4,182,1,-1,0,1
,33,154,4,111,2,78,2,0
,29,572,4,224,1,-1,0,1
,36,1027,4,151,1,-1,0,0
,29,1779,4,400,1,-1,0,1
,34,613,4,80,1,-1,0,0
,26,132,4,217,1,-1,0,1
,39,22086,4,160,1,-1,0,1
,48,-10,4,144,1,-1,0,0
,41,0,4,352,2,122,2,1
,29,205,4,787,1,-1,0,1
,33,317,4,323,1,80,14,1
,40,17,4,78,1,-1,0,0
,32,4945,4,160,1,119,2,1
,26,523,4,221,1,126,1,0
,43,2987,4,156,1,85,3,1
,30,419,4,194,1,-1,0,1
,30,4,4,105,1,-1,0,0
,38,1130,4,96,2,98,1,1
,55,1662,4,94,2,-1,0,1
,25,1871,4,136,1,-1,0,1
,38,1190,4,81,2,391,3,1
,41,3426,4,102,2,297,3,1
,31,447,4,327,3,77,3,1
,35,563,4,147,1,119,3,1
,31,6,4,121,4,-1,0,1
,25,594,4,89,2,-1,0,1
,44,1319,4,77,2,-1,0,0
,37,549,4,217,2,94,1,0
,22,64,4,112,1,-1,0,0
,34,932,4,218,1,-1,0,0
,38,1988,4,422,1,79,4,0
,31,617,4,1161,1,97,2,1
,24,1957,4,113,1,-1,0,0
,24,572,4,442,3,-1,0,0
,38,5265,4,352,1,-1,0,0
,34,2918,4,246,1,196,2,1
,50,78,4,143,1,-1,0,0
,58,7369,4,247,2,-1,0,0
,32,252,4,216,2,-1,0,0
,27,538,4,124,2,-1,0,1
,30,3384,4,578,2,-1,0,1
,34,303,4,282,3,126,3,1
,30,779,4,156,2,17,3,0
,44,170,4,94,1,-1,0,0
,29,261,4,66,1,79,19,0
,27,827,4,73,1,107,1,0
,40,985,4,592,3,50,8,1
,60,5003,4,125,5,-1,0,0
,50,431,4,180,2,-1,0,0
,28,538,4,114,3,-1,0,0
,57,126,4,166,2,-1,0,1
,41,631,4,111,3,-1,0,0
,31,623,4,117,1,-1,0,0
,27,587,4,101,3,-1,0,0
,29,488,4,105,1,-1,0,0
,60,55,4,207,1,-1,0,0
,24,1693,4,1094,1,-1,0,0
,46,974,5,174,2,80,1,1
,54,0,5,133,4,-1,0,0
,20,336,5,133,1,-1,0,0
,27,897,5,397,1,-1,0,1
,23,230,5,264,1,-1,0,0
,28,171,5,324,1,87,1,1
,22,377,5,155,1,-1,0,0
,25,295,5,169,1,-1,0,0
,28,1633,5,275,1,-1,0,1
,35,1085,5,199,1,86,7,1
,58,1980,5,255,1,-1,0,1
,57,1227,5,232,1,-1,0,1
,44,1933,5,462,1,-1,0,1
,25,801,5,255,2,-1,0,1
,31,1644,5,247,3,-1,0,0
,33,0,5,109,1,-1,0,0
,26,2158,5,227,1,-1,0,0
,40,1819,5,398,2,-1,0,0
,34,88,5,206,1,99,1,0
,57,1841,5,302,1,-1,0,1
,25,42,5,149,1,94,1,1
,21,794,5,191,1,-1,0,1
,36,2163,5,317,1,-1,0,0
,49,905,5,1543,1,-1,0,1
,54,8295,5,207,1,-1,0,1
,59,0,5,493,2,-1,0,1
,28,153,5,77,1,-1,0,0
,28,874,5,509,1,-1,0,1
,24,1004,5,133,1,67,2,0
,34,215,5,329,1,94,3,0
,37,4321,5,657,1,-1,0,1
,55,366,5,365,3,57,2,1
,53,1796,5,145,1,-1,0,0
,30,0,5,159,2,-1,0,1
,35,471,5,276,2,-1,0,1
,30,2419,5,213,2,-1,0,0
,25,289,5,604,1,-1,0,0
,59,0,5,153,1,-1,0,0
,35,745,5,522,3,-1,0,1
,38,1187,5,76,2,123,1,0
,31,516,5,227,1,-1,0,0
,23,9216,5,471,2,-1,0,0
,42,8037,5,92,2,-1,0,0
,21,361,5,329,1,95,1,0
,31,924,5,207,2,98,1,1
,34,657,5,263,2,-1,0,0
,35,697,5,57,2,304,1,0
,41,216,5,577,3,-1,0,1
,29,5763,5,271,2,92,2,0
,26,611,5,455,3,-1,0,0
,55,9756,5,103,2,95,1,1
,30,1159,5,366,1,-1,0,1
,28,3290,5,201,2,-1,0,1
,31,1766,5,166,2,-1,0,1
,31,389,5,89,2,-1,0,0
,48,3570,5,58,2,-1,0,0
,31,582,5,548,2,-1,0,1
,25,1693,5,96,2,-1,0,0
,53,380,5,438,2,-1,0,1
,39,1241,5,138,2,-1,0,0
,38,1391,5,614,2,-1,0,0
,51,1315,5,303,2,-1,0,0
,33,4713,5,110,2,-1,0,0
,57,256,5,304,2,91,1,1
,22,682,5,126,2,91,1,1
,36,92,5,244,7,-1,0,1
,33,66,5,157,2,-1,0,1
,54,466,5,151,2,-1,0,0
,54,1510,5,800,2,-1,0,0
,50,309,5,113,1,-1,0,0
,36,361,5,200,2,-1,0,0
,36,64,8,143,2,-1,0,0
,28,1448,8,130,5,-1,0,0
,56,230,8,58,2,-1,0,0
,50,1811,8,97,4,-1,0,0
,35,948,8,86,1,-1,0,0
,37,1758,8,98,2,-1,0,0
,37,0,8,257,2,97,1,1
,50,388,8,152,2,89,2,0
,52,426,8,252,5,-1,0,0
,46,3434,8,148,2,101,1,1
,31,252,8,107,3,-1,0,1
,38,1354,8,127,3,130,2,0
,53,1061,8,139,2,-1,0,0
,49,6574,8,138,3,-1,0,1
,51,2094,8,458,6,-1,0,1
,34,294,8,301,3,-1,0,1
,33,1129,8,84,2,-1,0,0
,35,1177,8,243,4,-1,0,1
,35,925,8,200,4,-1,0,1
,25,6246,9,98,3,-1,0,0
,28,1363,9,431,3,102,1,0
,31,242,9,106,4,-1,0,0
,32,8866,9,234,2,83,2,1
,31,816,9,100,2,-1,0,0
,31,365,9,337,3,-1,0,0
,53,183,9,835,2,-1,0,0
,43,3780,9,67,2,202,3,0
,50,3357,9,239,4,-1,0,1
,36,3407,9,993,4,85,4,1
,31,5205,9,529,2,-1,0,1
,41,254,9,183,2,294,2,1
,50,151,9,103,4,-1,0,0
,25,3630,9,221,7,-1,0,1
,37,3,12,105,4,318,6,0
,31,15187,12,127,2,-1,0,0
,52,437,12,137,3,113,1,0
,24,1506,12,239,2,95,4,1
,41,764,12,230,2,-1,0,0
,42,4216,12,186,2,-1,0,1
,30,27,12,175,2,319,2,0
,30,601,12,80,3,105,1,0
,25,12,12,126,6,-1,0,1
,40,5666,12,69,4,-1,0,0
,60,544,12,95,7,357,2,1
,29,858,12,234,7,330,1,0
,30,523,12,136,3,101,1,0
,49,0,12,177,3,-1,0,0
,48,58,12,110,2,-1,0,0
,26,1444,12,139,5,-1,0,0
,23,1235,12,39,3,-1,0,0
,60,29184,15,94,2,-1,0,0
,22,1,15,263,4,-1,0,0
,28,1536,15,294,3,-1,0,0
,47,1013,15,54,3,-1,0,0
,40,10346,15,491,2,207,1,1
,50,1612,15,532,2,98,2,1
,34,1741,15,268,1,-1,0,0
,34,1539,15,441,1,56,1,1
,54,21,15,439,1,-1,0,0
,31,131,15,151,1,-1,0,1
,51,19,15,292,1,-1,0,0
,33,1390,15,92,2,312,2,0
,25,2206,15,114,1,-1,0,0
,32,718,15,95,1,-1,0,1
,54,2081,15,147,1,-1,0,0
,29,4694,15,181,1,-1,0,0
,24,454,15,139,1,-1,0,0
,60,3547,15,351,6,-1,0,1
,32,914,15,372,1,-1,0,1
,25,1185,15,135,1,-1,0,0
,52,1306,15,288,1,-1,0,1
,33,3335,15,92,1,301,6,0
,34,172,15,177,1,-1,0,1
,26,0,15,41,2,-1,0,0
,59,259,15,415,1,89,1,1
,25,266,15,74,1,-1,0,0
,26,617,15,157,1,-1,0,0
,56,-1206,15,382,2,-1,0,1
,55,4577,15,24,1,-1,0,0
,36,4708,15,104,1,-1,0,0
,47,372,15,257,1,-1,0,1
,28,102,15,64,1,89,3,0
,58,1077,15,592,1,-1,0,0
,31,206,15,88,2,-1,0,0
,43,3518,15,181,2,-1,0,1
,25,505,15,284,1,-1,0,1
,35,71,15,651,1,-1,0,1
,31,1776,15,220,1,207,1,1
,27,20585,15,188,1,-1,0,1
,26,1595,15,155,1,105,1,1
,23,382,15,74,1,108,1,0
,31,969,15,95,1,-1,0,0
,37,1000,15,322,1,90,1,1
,46,3232,15,94,2,-1,0,0
,35,2015,15,60,1,390,1,0
,35,1701,15,175,1,67,3,0
,39,1048,15,108,1,32,1,0
,28,2,15,60,1,-1,0,0
,39,697,15,108,1,-1,0,0
,27,138,15,89,2,-1,0,1
,45,8319,15,75,2,-1,0,0
,28,520,15,29,1,-1,0,0
,46,0,15,83,4,-1,0,0
,27,522,15,79,1,-1,0,0
,49,561,15,173,1,-1,0,1
,24,106,15,77,1,-1,0,0
,60,2196,15,318,3,-1,0,0
,35,2461,15,205,2,81,4,0
,26,170,15,129,1,-1,0,1
,37,189,16,162,2,-1,0,1
,34,180,16,298,3,-1,0,0
,28,502,16,136,2,-1,0,1
,33,379,16,263,2,-1,0,1
,30,124,16,161,2,-1,0,0
,20,457,16,214,1,-1,0,0
,31,14533,16,245,2,-1,0,1
,29,2800,16,202,1,-1,0,0
,44,1127,16,399,1,-1,0,0
,28,136,16,355,1,-1,0,1
,25,548,16,281,1,-1,0,0
,23,341,16,89,2,-1,0,0
,53,2009,16,250,1,-1,0,0
,27,3629,16,66,1,-1,0,0
,30,2,16,102,1,85,1,0
,55,86,16,64,1,-1,0,0
,50,1463,16,459,2,-1,0,0
,22,1161,16,119,1,-1,0,0
,24,-98,16,229,1,-1,0,0
,27,2731,16,30,1,-1,0,0
,48,2,16,79,2,-1,0,0
,29,1675,16,276,2,-1,0,0
,48,1981,16,404,3,92,5,0
,58,6711,16,95,3,-1,0,0
,32,689,16,162,3,-1,0,1
,26,2363,16,569,2,-1,0,0
,49,4200,16,55,2,-1,0,0
,27,246,17,453,2,-1,0,1
,32,640,17,49,2,134,1,0
,21,243,17,181,2,-1,0,0
,35,557,17,54,4,-1,0,0
,59,3735,17,243,3,91,6,1
,24,987,17,208,4,-1,0,0
,37,26,17,151,7,62,4,0
,43,1518,17,94,6,-1,0,0
,30,8535,18,393,2,-1,0,1
,31,1527,18,140,2,-1,0,0
,57,0,18,390,15,-1,0,0
,30,2567,18,813,4,-1,0,1
,39,382,18,201,3,-1,0,0
,34,443,18,235,3,-1,0,1
,57,9902,18,88,3,-1,0,0
,60,37,18,754,3,-1,0,0
,38,605,18,1603,10,-1,0,1
,42,6526,18,133,2,399,3,0
,58,2074,18,259,2,-1,0,1
,34,2374,18,270,2,314,2,1
,26,1347,18,280,6,92,5,1
,59,3648,19,1321,3,-1,0,1
,42,1539,19,63,5,211,2,0
,49,7443,19,293,5,211,2,1
,28,442,19,474,3,95,3,1
,23,1021,19,79,9,-1,0,0
,31,6138,19,241,5,-1,0,0
,50,5108,19,140,2,-1,0,0
,26,667,19,177,2,-1,0,0
,57,10583,22,295,3,-1,0,1
,35,2088,22,457,3,-1,0,0
,59,185,22,177,5,138,1,0
,55,9329,22,136,1,95,1,0
,27,147,22,111,5,-1,0,0
,54,6590,22,160,4,-1,0,0
,32,3083,22,271,2,-1,0,0
,30,2326,22,67,1,108,1,0
,83,425,22,883,1,140,1,1
,31,660,22,115,1,-1,0,0
,43,0,22,570,3,-1,0,0
,61,997,22,269,1,104,1,1
,78,1016,22,524,1,-1,0,0
,73,448,22,68,1,90,1,0
,26,771,22,113,1,109,1,0
,64,5966,22,983,1,-1,0,1
,58,111,22,39,1,90,2,0
,37,2543,22,69,4,-1,0,0
,37,2061,22,459,1,109,3,1
,79,723,22,295,3,-1,0,0
,68,0,22,586,1,-1,0,1
,19,1803,23,124,1,105,1,0
,48,0,23,248,1,89,1,0
,27,446,23,205,3,-1,0,0
,58,4348,23,790,4,141,1,1
,66,1048,23,971,2,-1,0,0
,71,1998,23,201,1,-1,0,0
,63,2747,23,206,1,-1,0,0
,71,2887,30,128,1,-1,0,1
,61,3340,30,224,1,-1,0,0
,52,0,30,122,1,64,1,0
,54,1464,30,157,1,-1,0,1
,45,315,30,103,1,-1,0,0
,33,1363,30,42,1,-1,0,0
,80,3669,30,166,1,-1,0,0
,44,584,30,78,1,-1,0,0
,45,1529,30,160,1,-1,0,0
,37,1315,30,224,1,-1,0,1
,22,466,30,377,1,-1,0,1
,44,2383,1,571,2,-1,0,1
,35,1254,1,132,2,-1,0,0
,37,1649,1,140,3,-1,0,1
,69,1806,1,148,2,-1,0,0
,33,6281,1,1057,1,393,4,0
,41,1567,1,291,2,-1,0,0
,61,13164,1,92,1,-1,0,0
,72,132,1,260,2,65,1,1
,78,2787,1,372,1,-1,0,1
,26,0,1,261,4,-1,0,1
,69,482,2,260,2,-1,0,1
,41,203,2,342,2,-1,0,1
,45,1823,2,97,1,377,2,0
,51,812,2,248,3,-1,0,0
,44,88,2,275,1,-1,0,1
,40,-63,2,196,1,-1,0,0
,54,831,2,139,1,125,2,0
,32,2881,2,356,1,-1,0,1
,79,668,2,363,1,-1,0,1
,33,73,2,218,1,-1,0,1
,45,1309,2,367,1,-1,0,1
,51,1801,2,82,1,77,3,0
,50,405,2,146,1,91,6,0
,40,2763,2,566,1,395,2,1
,32,1411,2,124,1,-1,0,0
,30,536,2,309,1,-1,0,1
,41,366,2,237,2,-1,0,0
,42,2959,2,711,1,342,1,1
,30,930,2,396,1,-1,0,1
,31,18,2,109,1,-1,0,0
,33,804,2,226,1,-1,0,0
,37,22856,2,154,1,388,1,0
,29,1891,2,129,1,-1,0,0
,60,263,2,317,1,330,2,0
,56,3562,2,229,1,-1,0,0
,28,492,2,281,1,-1,0,0
,22,2273,2,98,1,-1,0,0
,27,565,2,148,1,-1,0,0
,33,3000,2,160,1,-1,0,0
,30,1101,2,590,1,225,3,0
,28,12956,2,940,1,399,3,1
,31,2983,2,153,1,-1,0,0
,58,0,2,478,2,-1,0,1
,28,9314,2,276,2,-1,0,1
,39,19,2,503,2,147,5,1
,31,625,2,135,2,49,3,1
,45,5511,2,272,1,-1,0,1
,56,1137,2,176,1,-1,0,1
,46,1329,3,247,2,-1,0,1
,56,1044,3,353,2,-1,0,1
,27,302,3,203,1,-1,0,1
,26,1393,3,194,1,-1,0,0
,30,330,3,264,1,80,1,1
,26,2857,3,446,1,-1,0,1
,34,0,3,122,1,72,1,0
,35,68,3,175,1,-1,0,1
,70,7781,3,222,1,-1,0,0
,52,1524,3,1007,6,-1,0,1
,50,2137,3,64,1,-1,0,0
,54,1633,3,409,2,-1,0,1
,31,873,3,147,2,233,4,0
,31,1167,3,603,1,-1,0,0
,25,285,3,658,3,-1,0,1
,41,0,3,438,2,389,1,1
,56,3460,3,897,3,-1,0,0
,24,507,3,257,1,-1,0,1
,64,890,3,531,3,-1,0,0
,35,0,3,704,1,-1,0,1
,23,19690,3,473,1,-1,0,0
,33,242,3,320,2,-1,0,0
,22,47,3,69,3,-1,0,0
,31,9629,3,67,2,-1,0,0
,69,23592,3,837,3,-1,0,0
,24,172,3,67,2,-1,0,0
,37,1824,3,112,2,324,2,0
,40,35,3,318,4,317,3,0
,29,5547,3,236,2,-1,0,0
,71,5946,3,59,7,-1,0,0
,28,643,3,308,2,-1,0,1
,36,592,6,413,5,-1,0,0
,47,4879,6,96,3,340,3,0
,60,11904,6,116,3,-1,0,0
,21,39,6,207,2,-1,0,0
,62,2785,6,270,3,-1,0,1
,52,137,6,227,2,-1,0,1
,23,870,6,316,4,-1,0,1
,66,1993,6,117,4,-1,0,0
,82,8603,7,429,1,-1,0,1
,67,694,7,250,1,-1,0,0
,33,1160,7,139,1,391,2,0
,36,110,7,94,1,-1,0,0
,36,1234,7,106,1,-1,0,0
,63,18016,7,371,1,-1,0,1
,34,-74,7,98,2,347,4,0
,32,51,7,297,1,-1,0,1
,31,1032,7,284,1,-1,0,1
,48,2892,7,407,1,385,1,1
,53,1958,7,82,2,75,4,0
,69,473,7,112,1,78,1,0
,29,4331,7,611,1,-1,0,0
,28,1942,7,445,1,-1,0,0
,37,981,7,682,2,386,1,1
,53,6649,7,83,1,-1,0,0
,40,431,7,180,2,-1,0,1
,66,2169,7,282,1,-1,0,0
,52,37,7,1284,1,-1,0,0
,39,257,7,58,1,-1,0,0
,33,152,7,136,1,-1,0,0
,66,203,7,376,1,-1,0,1
,32,0,7,98,1,159,1,0
,37,3737,7,224,1,-1,0,1
,36,4,7,529,1,61,3,0
,38,7005,7,370,1,412,1,1
,31,132,7,148,1,152,1,0
,31,2093,7,103,1,-1,0,0
,27,111,7,495,2,-1,0,1
,21,1258,7,404,1,-1,0,0
,28,126,7,321,1,-1,0,0
,65,820,7,432,1,-1,0,0
,58,565,7,876,1,-1,0,1
,49,889,7,388,1,-1,0,1
,81,0,7,170,1,-1,0,0
,51,6840,7,257,1,-1,0,1
,25,1694,7,159,2,-1,0,0
,61,123,7,112,2,-1,0,0
,25,1129,8,452,2,-1,0,0
,55,865,8,105,1,82,2,0
,31,202,8,167,1,62,1,1
,31,307,8,361,1,229,2,1
,38,0,8,341,1,385,1,1
,79,429,8,1006,2,-1,0,1
,39,198,8,665,1,-1,0,0
,71,4388,8,896,2,-1,0,1
,52,523,8,113,1,-1,0,0
,52,2557,8,340,1,156,1,1
,42,406,8,194,1,391,2,0
,29,1599,8,115,1,61,1,0
,63,262,8,335,1,-1,0,0
,34,1551,8,188,2,82,4,0
,58,1227,8,625,1,156,1,0
,55,0,8,106,1,-1,0,0
,63,3173,8,154,1,-1,0,0
,43,0,8,74,1,-1,0,0
,55,3122,8,349,1,-1,0,1
,79,0,8,167,1,-1,0,0
,52,1113,8,83,1,-1,0,0
,34,980,8,243,1,348,3,0
,48,127,8,117,1,-1,0,0
,60,1541,8,90,3,-1,0,0
,46,922,8,576,1,-1,0,1
,54,5084,8,69,1,-1,0,0
,34,783,8,281,1,-1,0,0
,28,3796,8,315,2,-1,0,1
,49,114,8,502,2,-1,0,0
,25,302,8,122,1,-1,0,0
,21,61,8,141,1,-1,0,0
,48,0,8,72,1,-1,0,0
,59,281,8,430,2,-1,0,0
,24,9883,8,210,5,-1,0,1
,45,8725,8,286,2,-1,0,0
,26,10086,8,475,3,78,2,0
,22,185,8,153,1,-1,0,1
,38,7929,8,182,3,-1,0,0
,49,151,8,97,3,-1,0,1
,67,1093,8,64,3,-1,0,0
,20,829,9,253,2,-1,0,1
,63,556,9,122,4,-1,0,0
,79,4738,9,151,5,-1,0,0
,40,1700,9,359,2,-1,0,0
,23,749,9,315,4,-1,0,0
,19,103,10,104,2,-1,0,1
,39,972,10,123,4,-1,0,0
,34,79,10,336,4,-1,0,1
,69,154,13,144,4,-1,0,0
,34,5973,13,326,3,-1,0,0
,73,1609,14,169,2,-1,0,1
,27,2489,15,323,2,163,2,1
,75,26452,15,219,2,-1,0,0
,32,1017,15,166,7,163,1,0
,37,3913,16,57,2,80,1,0
,59,989,20,125,2,-1,0,1
,31,3,20,91,2,-1,0,0
,49,5613,20,258,3,-1,0,0
,34,5,21,305,7,-1,0,0
,61,50,21,465,6,-1,0,0
,34,144,21,213,3,89,16,0
,32,449,23,106,3,-1,0,0
,57,1486,23,64,3,-1,0,0
,50,5312,23,106,3,-1,0,0
,25,58,24,139,5,-1,0,1
,72,7003,24,116,3,-1,0,0
,55,0,27,506,2,-1,0,0
,71,1285,27,195,2,-1,0,0
,63,70,27,82,2,-1,0,0
,44,323,28,332,2,181,2,1
,30,110,28,132,4,-1,0,0
,42,11008,28,822,6,405,1,1
,34,603,28,51,4,434,1,0
,50,769,28,72,2,363,4,0
,49,0,28,67,5,252,1,0
,28,5474,28,486,5,-1,0,1
,75,5491,28,258,6,-1,0,0
,46,2196,28,573,5,-1,0,1
,61,7879,28,186,9,-1,0,0
,28,5549,28,383,6,-1,0,0
,44,1646,29,292,6,251,1,0
,32,1016,30,141,2,-1,0,0
,62,3,4,151,1,-1,0,0
,45,106,4,205,1,-1,0,0
,58,4605,4,197,1,-1,0,0
,26,125,4,92,1,118,6,0
,32,315,4,149,1,-1,0,0
,37,115,4,236,1,92,4,0
,46,526,4,326,1,96,3,0
,29,308,4,313,1,-1,0,0
,25,219,4,576,1,96,1,1
,28,1240,4,849,1,-1,0,1
,61,569,4,219,1,-1,0,1
,67,65,4,320,1,-1,0,0
,52,1228,4,218,1,-1,0,1
,29,451,4,152,1,92,2,0
,57,1660,4,642,1,-1,0,1
,49,914,4,185,1,-1,0,1
,33,1699,4,600,1,-1,0,1
,47,1167,4,505,1,96,6,1
,66,12767,4,117,2,-1,0,0
,57,666,4,138,1,-1,0,0
,78,220,4,220,1,-1,0,0
,68,19317,4,249,1,-1,0,1
,62,3340,4,259,1,35,1,0
,40,1646,4,173,1,92,5,1
,46,242,4,120,2,96,1,1
,31,40,4,158,1,104,2,0
,41,490,4,182,1,-1,0,0
,47,699,5,432,3,97,2,0
,29,382,5,409,4,-1,0,1
,55,2383,5,1019,2,63,2,1
,30,2666,5,475,2,93,4,1
,49,1718,5,211,1,-1,0,1
,53,1356,5,397,2,93,2,0
,48,1147,5,389,1,64,2,1
,21,216,5,414,1,-1,0,1
,45,153,5,277,1,-1,0,1
,41,2487,5,206,1,97,1,0
,30,685,5,299,2,-1,0,0
,27,3276,5,106,1,110,2,0
,43,1791,5,254,1,-1,0,1
,66,0,5,177,1,-1,0,0
,47,86,5,253,1,97,4,1
,27,6791,5,179,2,69,26,1
,39,160,5,156,1,-1,0,0
,75,6053,5,416,1,-1,0,0
,25,41,5,100,2,93,2,0
,20,292,5,385,2,93,1,1
,47,3940,5,226,3,97,2,1
,25,557,5,813,2,-1,0,0
,37,1291,5,150,1,97,2,1
,36,495,5,157,3,97,2,1
,45,6945,5,131,5,356,3,0
,61,175,5,270,2,-1,0,1
,37,0,6,99,5,-1,0,0
,80,1548,6,331,2,-1,0,0
,53,1624,6,107,1,98,6,1
,80,2994,6,320,1,-1,0,0
,61,3140,6,975,4,98,1,1
,35,163,6,126,6,-1,0,0
,58,138,6,107,4,-1,0,0
,30,81,6,121,6,112,3,0
,50,938,6,148,2,98,1,0
,21,491,6,161,1,-1,0,0
,46,7386,6,87,4,-1,0,0
,65,1176,6,111,1,184,1,0
,32,6857,6,85,1,185,1,0
,67,2812,6,190,1,-1,0,0
,57,0,6,355,1,-1,0,1
,46,5127,6,472,1,-1,0,0
,40,0,6,131,2,98,6,1
,29,74,6,174,1,-1,0,0
,53,0,6,1452,1,98,2,1
,44,0,6,142,1,260,1,0
,74,7819,6,165,3,-1,0,0
,38,64,6,789,1,-1,0,0
,73,5539,6,338,1,-1,0,1
,65,162,6,280,3,185,2,0
,62,4829,6,116,1,-1,0,0
,65,4717,6,256,1,-1,0,1
,67,701,6,254,2,-1,0,1
,66,3,6,550,1,-1,0,1
,34,35,7,88,2,-1,0,0
,67,405,7,345,2,-1,0,1
,34,62,7,169,2,-1,0,0
,57,168,7,342,1,-1,0,1
,38,4297,7,206,2,-1,0,1
,47,66,7,358,1,-1,0,1
,71,3895,7,116,1,-1,0,0
,56,10532,7,324,1,-1,0,1
,46,4693,7,79,1,394,2,1
,59,0,7,107,2,63,1,0
,57,501,7,59,2,-1,0,0
,66,5464,7,131,1,-1,0,0
,47,201,7,58,2,382,1,0
,30,776,7,72,1,99,2,0
,32,1536,7,289,2,-1,0,1
,69,9064,7,714,1,-1,0,1
,32,6983,7,255,1,-1,0,1
,72,2,7,147,2,-1,0,1
,63,8103,7,258,1,-1,0,0
,41,1536,7,273,1,95,2,1
,72,1612,7,530,2,-1,0,1
,59,1116,7,149,2,99,1,0
,45,171,7,292,1,-1,0,0
,33,1211,7,456,1,-1,0,1
,37,96,7,155,1,99,2,1
,26,390,7,325,1,-1,0,1
,29,795,7,173,2,-1,0,0
,32,4041,7,325,1,99,2,0
,77,638,7,453,1,-1,0,1
,57,2476,7,239,1,459,1,0
,79,2354,7,121,2,-1,0,0
,37,262,7,305,1,179,5,0
,37,318,7,83,1,95,4,0
,25,6400,7,100,1,-1,0,0
,49,5361,7,70,1,-1,0,0
,32,697,7,119,1,99,3,0
,34,0,7,262,1,99,2,1
,44,1534,7,166,1,99,2,1
,26,0,7,125,1,-1,0,0
,25,145,7,121,1,-1,0,0
,49,305,7,140,1,99,1,0
,42,3403,7,215,1,99,1,1
,58,687,7,221,1,99,2,1
,47,677,7,384,1,99,4,0
,73,1092,7,390,2,-1,0,0
,33,1076,7,88,1,259,4,0
,34,7050,7,130,1,-1,0,1
,57,905,7,121,1,-1,0,0
,35,2971,7,158,2,95,6,0
,55,538,7,353,2,-1,0,1
,71,2600,7,212,1,-1,0,1
,41,2226,7,182,2,99,1,1
,23,0,7,217,1,99,7,1
,60,1034,7,231,3,-1,0,1
,18,1944,10,122,3,-1,0,0
,63,5112,10,255,3,-1,0,0
,60,10861,10,419,2,-1,0,0
,47,0,10,1225,2,-1,0,0
,27,80,10,268,1,-1,0,0
,37,250,10,70,1,-1,0,0
,27,290,10,88,1,-1,0,0
,33,5437,10,131,1,98,2,0
,18,108,10,167,1,-1,0,1
,39,172,10,248,1,131,1,0
,46,0,10,225,1,-1,0,0
,30,2046,10,133,1,-1,0,0
,65,0,10,465,1,-1,0,0
,54,10185,10,559,1,70,2,1
,42,11115,10,187,1,102,1,1
,33,22867,10,73,1,440,2,0
,32,935,10,161,2,375,5,1
,59,1425,10,489,2,102,1,0
,38,47,10,120,1,98,5,0
,48,1730,10,158,1,102,1,0
,22,3317,10,148,1,-1,0,0
,59,3444,10,252,1,185,2,1
,28,1984,10,89,1,98,3,0
,80,355,10,156,1,-1,0,0
,46,4855,10,1529,1,397,1,0
,32,1815,10,235,1,102,2,1
,33,95,10,155,1,102,1,0
,61,52587,10,290,1,-1,0,1
,40,1508,10,153,2,383,1,0
,52,618,10,352,2,102,2,0
,71,10394,10,411,1,-1,0,0
,40,694,10,107,4,68,11,0
,26,1608,10,89,2,102,2,0
,30,805,10,134,3,194,1,0
,62,3738,10,151,3,185,1,0
,50,0,10,232,3,130,3,0
,32,0,10,540,2,-1,0,0
,23,1592,10,298,1,-1,0,0
,70,3075,10,74,1,-1,0,0
,55,1693,10,247,1,102,3,0
,33,218,10,162,1,161,4,0
,31,10884,10,294,3,98,2,1
,26,2,10,121,1,102,2,0
,30,697,10,179,3,102,2,1
,44,0,10,71,1,-1,0,0
,23,0,10,213,1,-1,0,1
,63,538,11,373,2,-1,0,0
,45,3857,11,425,2,190,1,0
,37,1995,11,48,2,-1,0,0
,68,4092,11,329,1,-1,0,0
,83,6236,11,155,1,190,2,0
,31,423,11,215,1,-1,0,0
,34,2427,11,90,3,70,3,0
,71,13297,11,265,1,190,2,0
,57,4365,11,491,1,-1,0,0
,55,199,11,151,1,-1,0,0
,73,683,11,181,1,-1,0,0
,42,201,11,265,1,103,3,1
,64,504,11,157,1,14,3,0
,34,-32,11,89,3,103,2,0
,24,2376,11,123,1,106,1,0
,33,73,11,156,1,263,2,0
,42,1559,11,155,1,103,1,0
,42,190,11,704,2,-1,0,1
,42,94,11,176,2,90,4,1
,29,2929,11,91,1,-1,0,0
,20,130,11,88,1,99,3,0
,22,1215,11,154,1,-1,0,0
,28,5916,11,344,1,81,6,0
,55,3450,11,110,1,-1,0,0
